Tweet ID,Entity,Sentiment,Tweet Content
22903,Jonasbrothers,Irrelevant,"@Jonasbrothers - Dang, work always gets in the way of these last minute surprises. My 10-yr old daughter was totally bummed! "
41474,darrensoh,Positive,@darrensoh Yes i totally agree! 
69499,heycassadee,Neutral,@heycassadee that would be really good 
77922,aq17,Irrelevant,@aq17 aw thats saddd 
16026,Cheep_Tweeter,Positive,@Cheep_Tweeter yep! 
23273,Facebook,Positive,After long lunch (the reason was &quot;Everybody loves Raymond) i am ready for work. Let the work start........NOW 
33624,Netflix,Negative,tryin to figure this out 
41954,Tittch,Neutral,"@Tittch Ooer, darling. A tenor? You told me a fiver last night! LOL ;-) OK Now I AM ashamed... "
14653,CS-GO,Positive,The movie was fun! Really  you should watch it! I bet you guys won't stop laughing
6797,xJulianGray,Negative,@xJulianGray sad but completly true... I hate the new mtv. 
31936,Apple,Neutral,Back from disecting my kitty 
90962,Jonasbrothers,Neutral,@Jonasbrothers Peter Pan &amp; Wendy turned out fine  I love that line - Fly with me - We're chasing stars to loose out shadows 
10775,Google,Negative,Pretty much lost my voice. 
13395,Amazon,Positive,No else twitts while @ work except u Logan  but I'll so it 2. Going crazy @ work @ da moment.
37142,Amazon,Irrelevant,I'm extremely sore 
98094,FIFA,Positive,WOOOOOOOO I get my new car today  soooooo excited  xx
92712,Microsoft,Negative,I don't know what im doing :S 
62780,Google,Irrelevant,Scary owl bird creature sounds like a wounded kitten outside my room. 
13080,hollykatie,Negative,@hollykatie 12th of this month? noooo im in america then 
50139,Twitter,Negative,"This is cool, the mob has won all games so far and theyre winning Arcade Games and M$ points. Ive been in the crowd so far "
82850,FIFA,Irrelevant,unpacking from Uni 
87003,lisa561,Irrelevant,@lisa561 thank u so much yea I'm trying.... don't like it though 
12445,ansleytime,Negative,@ansleytime no no no way!!! hahaha. I want to get mine so bad but I have to wait till the end of the month! 
31404,Twitter,Neutral,Mom made me some cookies. Yummyyyy 
96245,DeeBM,Negative,@DeeBM Haha Lol.. Ah So Bored And Have A Headache  Lol.. Hmm x
31330,CS-GO,Neutral,"Ugh, got a headache. Think I'll turn in early. Lots to do tomorrow, but I've got a new card to list! "
72342,Apple,Neutral,"This is one of those songs I should probably be embarrassed to enjoy. Oddly, I'm not.  Ã¢â¢Â« http://blip.fm/~7js3i"
8222,andyatkinskruge,Positive,@andyatkinskruge Anyone that have seen my collection of hats know I own MANY colors - but actually none in black 
83782,Twitter,Negative,"btw, i texted twitter like 7 times while on the bus today, and 3 of the texts came up in some fucking chinese bs and i'm pisssssed. "
85886,michaelwillits,Irrelevant,@michaelwillits Fail 
99725,greeneash,Positive,@greeneash How did you like Berlin?  I couldn't be there yesterday evening......where did you stay? @ the adlon hotel? *hihi*
89983,paulmccourt,Neutral,@paulmccourt totally understand. With cooking like that running may not be enough. You may need to join me in triathlon. 
48411,142Staircases,Irrelevant,@142Staircases  skype is being dumb. I should head out. &lt;3 you and miss you. 3 weeks and ill be there IRL then im gonna hug crush you!!!
34678,ashleyraebby,Positive,@ashleyraebby it's just an awards show. That takes place in Oberhausen. 
3198,Netflix,Neutral,Playing kings... A little piece of Clifton in Colorado 
82093,Twitter,Neutral,Is a bit childish because he watches films for children 
80428,Facebook,Neutral,Suffering Jack Bauer pangs of withdrawal - cold turkey's got me on the run.  Hope Mr Obama is as good a president at David Palmer was. 
5550,MamaJonas,Neutral,"@MamaJonas hi  i've got a little question, does Kev have a twitter account? just want to know  thanks a lot "
94243,tyDi,Positive,@tyDi 133 bpm please we don't get enough tracks in that range 
71475,Amazon,Irrelevant,He just threw away my pastry weight beans because they were in his way 
87557,Twitter,Positive,town then cinema later. yesterday was epic 
44436,MaddenNFL,Irrelevant,I need more follwers 
76848,Netflix,Neutral,"yay, just ordered a new computer! i'll finally have one that works. "
6720,FIFA,Neutral,"so i've got an emerald reserve seat for the final night of wicked, right? "
23053,Facebook,Negative,i hate being sick. So annoying... 
4913,FIFA,Neutral,"back in Germany, expenses expenses expenses..and of course checking my new friends from CIGNA "
13308,Denkar1891,Neutral,@Denkar1891 hahaha.. yeah  trailer trash party. my friend &amp; I ended up in leopard print outfits..lol one or two pics may surface tomorrow
85422,RascalFlatts4vr,Neutral,@RascalFlatts4vr that's amazing! Its been a while since u spent quality time with Mrs. Conzuelo De Duran 
63235,Apple,Positive,We have heavy rain and lightning ooh ahhh  Maisie has hidden behind the sofa - obviously not a fan!
22288,Twitter,Negative,"I want my computer back from school, so i can use Sony Vegas.. this computer is to slow "
36767,FIFA,Irrelevant,I have homework to do  why was school invented haaa! xx
45378,helpspb,Positive,@helpspb I'm voting my ass off too! Won't leave for another half hour  It's probably good! Read the book?
98974,Apple,Irrelevant,Pres Obama went on date with wife...great! He paid his own tickets &amp; dinner but the tax payers paid the way...gulf stream jet with staff! 
18384,Twitter,Neutral,"Omg, Niley!!  http://bit.ly/13vk3O  - I wish they would just get back together already "
27585,Facebook,Neutral,Good Mourning twitterville 
20676,kylieireland,Neutral,@kylieireland All I did was note an interesting phenomenon taking place among my smart female friends. It was just social commentary! 
64619,Twitter,Neutral,feeling way better now 
92169,MaddenNFL,Irrelevant,I'm now at the stage of essay writing where I am thinking faster than I am typing which means I forgot a lot of good ideas. 
18078,wgnkathyandjudy,Negative,"@wgnkathyandjudy Thanks for all the shows, tips, tricks, ideas and advice.Your forum will be missed "
70912,FIFA,Neutral,"off to school now , hopefully it'll be sunny like yesterday. i need a tan. "
97646,gerry60626,Positive,@gerry60626 yawn....I wont hold my breath 
76491,katsumayao,Negative,@katsumayao i know right! i kinda get why it's fun now. but if you aren't talking to anyone that makes you a loser talking to yourself. 
60330,Twitter,Neutral,Finally got to see Sixteen Candles! I love that Anthony Michael Hall dude 
49648,kyletaylor812,Positive,@kyletaylor812 yep it is 
40540,Amazon,Positive,Morniing  watchin TV w/ mommy. She's happy about her gift )
17781,Google,Irrelevant,too cold here!! brrr.. you don't like the sun? i love the sun! and the summer!!! i wish be in florida  muf= x(
21042,CS-GO,Negative,So very depressing...    Poor fellow. http://bit.ly/tQguZ
49486,iMBA,Positive,"OK, Tweople frm #kolkata U want to follow more people from #kolkata twitterverse, chk out http://bit.ly/wQwQx Find tons of them  @iMBA"
94163,Twitter,Positive,needs some shoes... Michellaaaaa?? 
75796,imJessBnreal,Negative,@imJessBnreal Yo Jess!! I know your gettin ready for the BIG house warmin' i appreciate the invite but we have a big Nike dinner tonight 
99285,heycassadee,Positive,@heycassadee would you fly with me? 
28351,LilCease,Negative,@LilCease HIT ME ON THE BB (LOL)&gt;&gt; RUNNING OUT TO A MEETING&gt;&gt;THEN I HAVE TO  FINISH UP YOUR STUFF..  GET UR BB BACK 
25428,asexynyfemale,Neutral,"@asexynyfemale Disappointing. I mean, I knew it was still about Twinkle, but I was expecting a better comeback. "
75441,Netflix,Irrelevant,"Morning sweetie. Had a great night,woke up with a pretty blonde girl,ha ha! You ok? Poo weather today  xx"
38815,pcsketch,Negative,"@pcsketch too many deadlines right now, and meetings scheduled.. and court through the rest of the week "
91984,ricascakes,Irrelevant,@ricascakes oy my dad and i suffer from those. I feel for him. My dad just had one a couple of weeks ago. I hope he feels better soon 
5291,KidNamedHuddy,Positive,@KidNamedHuddy I'm fly with projects too. 
86847,CS-GO,Neutral,http://twitpic.com/7j5a6 - Oldish picture of me 
90502,sharita_rita,Positive,@sharita_rita &quot;up early&quot; cause I couldn't sleep at all... so just crossing things off the to do list before I leave tmrw! pool soon! 85+! 
62358,missjo_ladie,Positive,@missjo_ladie Enjoy girl!!!  We sure did have fun!  The madness continues tomorrow.   I want to go back and sleeeeeep...lol
1551,bryantma,Neutral,@bryantma No worries; I thought &quot;learn-de&quot; was simply a more &quot;with-it&quot; variant that I'd not previously been aware of 
63340,Polexia80,Irrelevant,@Polexia80 Sorry to read that you aren't feeling well. 
15082,Facebook,Negative,After a cold shower  Brrr..
85143,CS-GO,Irrelevant,"They're Gon Expect Me To Go,My Stomach Hurts Feel Lik I Have To Puke!  Let Me Get Ready Ugghh Hot 97 is Makin me Sick 2 Same songz ova+ova"
89412,Google,Negative,I feel sick to my stomachhhhhhh! 
31215,jdhasvengeance,Irrelevant,"@jdhasvengeance Aww, man.  I don't like it when you are sad. =["
95339,funmoneyonline,Neutral,@funmoneyonline That's so true about problems! The best working relationships come from solving them thru collaboration.  
30433,iluvmyTC,Negative,"@iluvmyTC ...if it ain't 1thing it's another ..i neva stop praying for you, hopefully this weekend will be a little calm  gMourning"
68168,FIFA,Neutral,&quot;Where is my vote? &quot; News results for iran to recount votes - http://bit.ly/aphP0. I think that the world is behind the demonstrators 
76706,Facebook,Irrelevant,"Use me, consume me, deliver me From the stupid things I always do -Manic Drive  it's a bad day "
13212,Apple,Neutral,#LOST #WFTB #s1e8 I had peanut butter just a couple hours ago! 
15284,Microsoft,Positive,yay!!! i got a ics on my twitter about time 
15360,Siradamlucas,Negative,@Siradamlucas Just Hachibi kicks the shit out of me 
87317,Netflix,Irrelevant,I split the back of my iPhone. I dropped it. 
86439,Netflix,Neutral,Looking for domains. Great deals only. 
69424,FIFA,Positive,is spending her last night before Europe at Main Event with her babe!! 
59256,FIFA,Neutral,"with paigeyy, going to see drag me into hell. wooo  why do i gotta miss a certain person everytime im not there"
4481,LauraLee_ODT,Irrelevant,@LauraLee_ODT @Liverpool_TX the pics that I could see were awesome...I have to wait to get home to see the others.  
74915,Google,Neutral,"Reservations complete for us, Chewy, and our RV at fort wilderness for the goofy challenge. I'm glad I took care of that early. "
84877,MaddenNFL,Irrelevant,"is Cinderella, get this, do that, actually do EVERYTHING! "
71553,MCRsavedMilife,Neutral,@MCRsavedMilife lol i was so tired and i couldnt type right but yea im 16 but i gtg now email me sometime! BALLINforLIFE666@aim.com 
18425,geekrockbmwnerd,Positive,@geekrockbmwnerd - check this out - @davepalmerinc 
24074,Jamiealec,Neutral,"@Jamiealec jamie, #musicmonday .. i think you have to say songs what you love to share with twitter  x"
51989,Netflix,Irrelevant,I am sad today because I had to tell some ofo my staff they are not coming back next year! 
35354,Microsoft,Negative,at work and has an hawaiian tan except for my red face 
62613,MaddenNFL,Positive,Three-way calling with Dave to reserve our kayak.  
47119,DonalMacIntyre,Positive,@DonalMacIntyre ello  you were fab on DOI  im going to the tour tmwr cant wait!! xxx
46401,Google,Negative,        my head feels like a bowling ball
97994,CS-GO,Negative,doing everything BUT studying. and sadly i am now twitting 
4214,Google,Positive,Going to see Mickey today! 
49500,FIFA,Irrelevant,missing my boyfriend soo..why he isn't call me this night 
17728,redvers,Irrelevant,@redvers Really miserable yeah  Lost hours today mending problem instead of enjoying the sun
86903,kassy4,Irrelevant,@kassy4 well I like it but @anthonyblears isn't too keen  It pretty much looks like my twitter photo actually!
57116,Google,Negative,looking for a 3gs 
83805,MaddenNFL,Irrelevant,this is taking so long to make #barakatday a trending topic  #barakatday #barakatday #barakatday #barakatday #barakatday #barakatday
47481,alexisnotfunny,Irrelevant,@alexisnotfunny Eeeep.. i just wish i had more time to revise  especially with business finance.. i still dont understand it at all :/
81744,crazymommy,Positive,@crazymommy thanks for the #followfriday love. 
51960,FIFA,Neutral,http://twitpic.com/6bms1 - With BOO's 
75985,angelicahondm,Positive,@angelicahondm lucky you 
63537,mackyyy,Irrelevant,@mackyyy I'm off tues 
56367,Google,Negative,studying. today. 
99582,pearsonified,Negative,@pearsonified Jesus christ...that is almost unbelievable. Time to learn CSS  Any recommendations?
93127,CS-GO,Negative,i don't mean to complain AGAIN but i really would like our email system to work - i have a mailout which needs to go out! 
25278,MaddenNFL,Irrelevant,"i'm dead bored, this time last week i was at the youmeatsix gig and having a proper amazing time and now i'm not  i want it baaack!"
21422,princessbeebz,Neutral,@princessbeebz I totally just watched that! I think it's hilarious! 
55558,Amazon,Neutral,Out w muh girlllssss 
92005,streetknowledge,Positive,"@streetknowledge word! i just spoke with nipsey and steve lobel earlier about working. sure, holla at him and tell him what u think "
38832,mileycyrus,Negative,@mileycyrus aww  I feel the same way atm.. Although your probably like who the heck is this talking to u :L Buy anyway i admire u (:
43990,GeekMommy,Neutral,@GeekMommy I do too...it's great to have that support 
82436,Facebook,Neutral,"make me warm or take home, it's so cold in here... _foo fighters, the best band of the world heh "
7421,Twitter,Neutral,is enjoying this beautiful last day of May. 
38861,Microsoft,Negative,"ugh, i hate renting kids movies - the dvds are always messed up these days "
43861,Netflix,Irrelevant,The chinchillady isn't writing back.    I think she got a better offer.
87439,turhangross,Negative,@turhangross Wow! Some person u are! 
30768,Twitter,Irrelevant,At work.... Yay fun 
78211,CS-GO,Negative,i want the doritos.. but i cant. i just cant. 
53961,Facebook,Positive,I'm so excited now these next two weeks... 
